vote_id,knesset_num,session_id,sess_item_nbr,sess_item_id,sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,is_elctrnc_vote,vote_type,is_accepted,total_for,total_against,total_abstain,vote_stat,session_num,vote_nbr_in_sess,reason,modifier,remark,FilePath,CommitteeID,CommitteeName
10464,17,295997,15,254314,"הצעת חוק לתיקון פקודת בתי הסוהר (תיקון מס` 35) (דין משמעתי, בירור קבילות סוהרים והוראות שונות), התשס""ז-2007",102,אישור החוק,2008-06-03T00:00:00,18:11,1,1,1,11,0,0,1,240,21,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300784.pdf,200.0,ועדת הפנים ואיכות הסביבה
10466,17,295997,17,84397,"הצעת חוק חינוך ממלכתי (תיקון מס` 9), התשס""ח-2008",102,אישור החוק,2008-06-03T00:00:00,18:15,1,1,1,10,0,0,1,240,23,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299901.pdf,195.0,"ועדת החינוך, התרבות והספורט"
10521,17,297140,8,87930,"הצעת חוק לתיקון פקודת הפטנטים והמדגמים (מס` 8)(שימוש במדגם לטובת המדינה), התשס""ה-2005",102,אישור החוק,2008-06-10T00:00:00,18:31,1,1,1,15,0,0,1,242,8,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299920.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10523,17,297140,9,183183,"הצעת חוק שיקים ללא כיסוי (תיקון מס` 7) (סמכויות מיוחדות בשעת חירום), התשס""ח-2008",102,אישור החוק,2008-06-10T00:00:00,18:37,1,1,1,17,0,0,1,242,10,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300672.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10528,17,297140,13,252999,"הצעת חוק הסדרת מקומות רחצה (תיקון מס` 5) (הגבלת גביית דמי כניסה), התשס``ח-2008",102,אישור החוק,2008-06-10T00:00:00,19:05,1,1,1,13,0,0,1,242,15,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300777.pdf,200.0,ועדת הפנים ואיכות הסביבה
10571,17,297136,6,294254,"הצעת חוק סדר הדין הפלילי (חקירת חשודים) (חקירת חשוד בעבירת ביטחון) (תיקון מס` 4), התשס""ח-2008",102,אישור החוק,2008-06-16T00:00:00,18:14,1,1,1,66,7,0,1,244,12,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300904.pdf,194.0,"ועדת החוקה, חוק ומשפט"
10575,17,297136,10,256144,"הצעת חוק הגנת הצרכן (תיקון מס` 24), התשס""ח-2008",102,אישור החוק,2008-06-16T00:00:00,18:31,1,1,1,11,0,0,1,244,16,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300792.pdf,191.0,ועדת הכלכלה
10586,17,297855,6,134844,"הצעת חוק הגנה על עובדים (חשיפת עבירות ופגיעה בטוהר המידות או במינהל התקין) (תיקון מס` 2) (עונשין ותרופות), התשס""ז-2007",102,אישור החוק,2008-06-17T00:00:00,17:17,1,1,1,15,0,0,1,245,5,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300087.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10588,17,297855,7,176075,"הצעת חוק קליטת חיילים משוחררים (תיקון מס` 7), התשס""ח-2008",102,אישור החוק,2008-06-17T00:00:00,17:28,1,1,1,15,0,0,1,245,7,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300627.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10636,17,299118,3,180238,"הצעת חוק הגנת השכר (תיקון מס` 24) (תלושי שכר), התשס""ח-2007",102,אישור החוק,2008-06-24T00:00:00,17:06,1,1,1,19,0,0,1,249,4,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300652.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
